Name,Speed,Modules,First Word Latency,CAS Latency,Rating,Price
OLOy MD4U162619BJDA 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Kingston KSM29RD4/32MEI 32 GB,DDR4-2933,1 x 32GB,14,21,0,
Kingston HyperX Impact 8 GB,DDR4-2400,1 x 8GB,11,14,0,
OLOy MD4U3230161DHMQA 128 GB,DDR4-3000,4 x 32GB,10,16,0,
Thermaltake H-ONE 8 GB,DDR4-2666,1 x 8GB,14,19,0,
OLOy ND4U1632161DH0DA 32 GB,DDR4-3200,2 x 16GB,10,16,0,
TEAMGROUP T-Force Delta TUF Gaming Alliance 32 GB,DDR4-3200,2 x 16GB,10,16,0,
OLOy MD4U163016BBSA 16 GB,DDR4-3000,1 x 16GB,10,16,0,
Thermaltake TOUGHRAM RC 16 GB,DDR4-4000,2 x 8GB,9,19,0,
Silicon Power SU016GBLFU240BD2AH 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Kingston KSM29RD4/64HAR 64 GB,DDR4-2933,1 x 64GB,14,21,0,
Kingston KSM26RS8/16MEI 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Apacer AS 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Apacer AS 8 GB,DDR4-2666,1 x 8GB,14,19,0,
Apacer AS 4 GB,DDR4-2666,1 x 4GB,14,19,0,
Neo Forza NMUD340D81-1600CA10 4 GB,DDR3-1600,1 x 4GB,13,11,0,
Kingston KSM26ED8/32ME 32 GB,DDR4-2666,1 x 32GB,14,19,0,
TEAMGROUP T-Force Dark Z 64 GB,DDR4-3200,2 x 32GB,10,16,0,
Silicon Power SU016GBLFU266BD2J6 16 GB,DDR4-2666,2 x 8GB,14,19,0,
Silicon Power SU016GXLZU320BDAJ6 16 GB,DDR4-3200,2 x 8GB,10,16,0,
Silicon Power SU032GBSFU266B22AB 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Silicon Power SP016GLSTU160N22IP 16 GB,DDR3-1600,2 x 8GB,13,11,0,
Silicon Power SP008GBSFU266B02 8 GB,DDR4-2666,1 x 8GB,14,19,0,
Silicon Power SP016GBSFU266B22 16 GB,DDR4-2666,2 x 8GB,14,19,0,
Silicon Power SP016GBSFU266F02 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP032GBSFU266F22 32 GB,DDR4-2800,2 x 16GB,13,19,0,
Corsair Vengeance RGB RS 128 GB,DDR4-3200,4 x 32GB,10,16,1,
Acer Predator Apollo RGB 64 GB,DDR4-3200,2 x 32GB,10,16,0,
Acer Predator Talos 32 GB,DDR4-3200,2 x 16GB,10,16,0,
Acer Predator Talos 64 GB,DDR4-3200,2 x 32GB,10,16,0,
HP V8 RGB 32 GB,DDR4-3600,2 x 16GB,10,18,0,
GeIL Orion RGB AMD Edition 128 GB,DDR4-2666,4 x 32GB,14,19,0,
GeIL Orion AMD Edition 64 GB,DDR4-2666,2 x 32GB,14,19,0,
GeIL EVO Potenza AMD Edition 32 GB,DDR4-2133,2 x 16GB,14,15,0,
GeIL EVO Potenza AMD Edition 64 GB,DDR4-3200,2 x 32GB,11,18,0,
GeIL EVO Potenza AMD Edition 32 GB,DDR4-3200,2 x 16GB,10,16,1,
GeIL Polaris RGB 64 GB,DDR5-4800,2 x 32GB,16,40,0,
Kingston Fury Renegade RGB 128 GB,DDR4-3200,4 x 32GB,10,16,0,
Addlink Spider 4 8 GB,DDR4-3600,1 x 8GB,10,18,0,
Addlink Spider N4 8 GB,DDR4-3200,1 x 8GB,13,22,0,
Addlink Spider N4 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Addlink Spider N4 32 GB,DDR4-3200,1 x 32GB,13,22,0,
Addlink Spider N4 64 GB,DDR4-3200,2 x 32GB,13,22,0,
Kingston FURY Renegade 128 GB,DDR4-2666,4 x 32GB,11,15,0,
TEAMGROUP T-Force Dark Za 64 GB,DDR4-3200,2 x 32GB,10,16,0,
Mushkin Redline Lumina 64 GB,DDR4-3200,2 x 32GB,10,16,1,
G.Skill Sniper X 8 GB,DDR4-3600,1 x 8GB,10,19,0,
G.Skill F4-3200C15D-16GTZKO 16 GB,DDR4-3200,2 x 8GB,9,15,0,
G.Skill F4-3200C15D-16GTZKY 16 GB,DDR4-3200,2 x 8GB,9,15,0,
G.Skill F4-3200C15Q-64GTZSW 64 GB,DDR4-3200,4 x 16GB,9,15,0,
G.Skill F4-3200C15Q2-128GTZ 128 GB,DDR4-3200,8 x 16GB,9,15,0,
G.Skill F4-3200C15Q2-128GTZSW 128 GB,DDR4-3200,8 x 16GB,9,15,0,
G.Skill F4-3200C16D-16GTZKO 16 GB,DDR4-3200,2 x 8GB,10,16,0,
G.Skill F4-3200C16D-32GTZKO 32 GB,DDR4-3200,2 x 16GB,10,16,0,
G.Skill F4-3200C16D-32GTZKY 32 GB,DDR4-3200,2 x 16GB,10,16,0,
G.Skill F4-3200C16Q-32GTZKO 32 GB,DDR4-3200,4 x 8GB,10,16,0,
G.Skill F4-3200C16Q-64GTZ 64 GB,DDR4-3200,4 x 16GB,10,16,0,
G.Skill F4-3200C16Q-64GTZKO 64 GB,DDR4-3200,4 x 16GB,10,16,0,
G.Skill F4-3200C16Q-64GTZKW 64 GB,DDR4-3200,4 x 16GB,10,16,0,
G.Skill F4-3200C16Q-64GTZKY 64 GB,DDR4-3200,4 x 16GB,10,16,0,
G.Skill F4-3200C16Q-64GTZSW 64 GB,DDR4-3200,4 x 16GB,10,16,0,
G.Skill F4-3200C16Q2-128GTZKO 128 GB,DDR4-3200,8 x 16GB,10,16,0,
G.Skill F4-3200C16Q2-128GTZKW 128 GB,DDR4-3200,8 x 16GB,10,16,0,
G.Skill F4-3200C16Q2-128GTZKY 128 GB,DDR4-3200,8 x 16GB,10,16,0,
G.Skill F4-3200C16Q2-128GTZSW 128 GB,DDR4-3200,8 x 16GB,10,16,0,
G.Skill F4-3200C16Q2-64GTZB 64 GB,DDR4-3200,8 x 8GB,10,16,0,
G.Skill F4-3200C16Q2-64GTZKO 64 GB,DDR4-3200,8 x 8GB,10,16,0,
G.Skill F4-3200C16Q2-64GTZKW 64 GB,DDR4-3200,8 x 8GB,10,16,0,
G.Skill F4-3200C16Q2-64GTZSK 64 GB,DDR4-3200,8 x 8GB,10,16,0,
G.Skill F4-3200C16Q2-64GTZSW 64 GB,DDR4-3200,8 x 8GB,10,16,0,
G.Skill F4-3600C16Q2-64GTZKK 64 GB,DDR4-3600,8 x 8GB,8,16,0,
G.Skill F4-3600C16Q2-64GTZSW 64 GB,DDR4-3600,8 x 8GB,8,16,0,
G.Skill F4-3600C17D-32GTZSW 32 GB,DDR4-3600,2 x 16GB,9,17,0,
G.Skill F4-3600C17Q-64GTZ 64 GB,DDR4-3600,4 x 16GB,9,17,0,
G.Skill F4-3600C17Q-64GTZSW 64 GB,DDR4-3600,4 x 16GB,9,17,0,
G.Skill F4-3600C17Q2-128GTZKK 128 GB,DDR4-3600,8 x 16GB,9,17,0,
G.Skill F4-3600C17Q2-128GTZSW 128 GB,DDR4-3600,8 x 16GB,9,17,0,
G.Skill F4-3866C18Q-32GTZ 32 GB,DDR4-3866,4 x 8GB,9,18,0,
G.Skill F4-3866C18Q-32GTZSW 32 GB,DDR4-3866,4 x 8GB,9,18,0,
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9,18,0,
G.Skill F4-4000C18Q-32GTZSW 32 GB,DDR4-4000,4 x 8GB,9,18,0,
G.Skill F4-4000C18Q2-64GTZKK 64 GB,DDR4-4000,8 x 8GB,9,18,0,
G.Skill F4-4133C19Q-32GTZKKF 32 GB,DDR4-4133,4 x 8GB,9,19,0,
G.Skill F4-4133C19Q-32GTZSWF 32 GB,DDR4-4133,4 x 8GB,9,19,0,
G.Skill F4-4200C19Q2-64GTZSW 64 GB,DDR4-4200,8 x 8GB,9,19,0,
G.Skill Ares 4 GB,DDR3-1600,1 x 4GB,11,9,0,
G.Skill Ares 64 GB,DDR3-1333,8 x 8GB,13,9,0,
G.Skill Trident Z RGB ,DDR4-2400,4 x 16GB,12,15,0,
G.Skill Trident Z RGB ,DDR4-2933,8 x 16GB,9,14,0,
Acer UD100 4 GB,DDR4-2666,1 x 4GB,14,19,0,
Acer Predator Vesta RGB 32 GB,DDR4-3200,2 x 16GB,8,14,0,
Silicon Power XPOWER Zenith Gaming 64 GB,DDR5-5200,2 x 32GB,14,38,0,
Silicon Power XPOWER AirCool 8 GB,DDR4-2666,1 x 8GB,12,16,0,
Silicon Power SP004GBLFU213N01 4 GB,DDR4-2133,1 x 4GB,14,15,0,
Silicon Power SP004GBLFU213X02 4 GB,DDR4-2133,1 x 4GB,14,15,0,
Silicon Power SP004GBLFU240N01 4 GB,DDR4-2400,1 x 4GB,14,17,0,
Silicon Power SP004GBLFU266N02 4 GB,DDR4-2666,1 x 4GB,14,19,0,
Silicon Power SP008GBLFU213B01 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBLFU213N02 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBLFU213N21 8 GB,DDR4-2133,2 x 4GB,14,15,0,
Silicon Power SP008GBLFU213N22 8 GB,DDR4-2133,2 x 4GB,14,15,0,
Silicon Power SP008GBLFU213X02 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBLFU213X22 8 GB,DDR4-2133,2 x 4GB,14,15,0,
Silicon Power SP008GBLFU240B01 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBLFU240B02 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBLFU240N02 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBLFU240N21 8 GB,DDR4-2400,2 x 4GB,14,17,0,
Silicon Power SP008GBLFU240N22 8 GB,DDR4-2400,2 x 4GB,14,17,0,
Silicon Power SP008GBLFU240X22 8 GB,DDR4-2400,2 x 4GB,14,17,0,
Silicon Power SP008GBLFU266B01 8 GB,DDR4-2666,1 x 8GB,14,19,0,
Silicon Power SP008GBLFU266N22 8 GB,DDR4-2666,2 x 4GB,14,19,0,
Silicon Power SP008GBLFU266X22 8 GB,DDR4-2666,2 x 4GB,14,19,0,
Silicon Power SP008GBLFU320B01 8 GB,DDR4-3200,1 x 8GB,13,22,0,
Silicon Power SP016GBLFU213B01 16 GB,DDR4-2133,1 x 16GB,14,15,0,
Silicon Power SP016GBLFU213B02 16 GB,DDR4-2133,1 x 16GB,14,15,0,
Silicon Power SP016GBLFU213B22 16 GB,DDR4-2133,2 x 8GB,14,15,0,
Silicon Power SP016GBLFU213N42 16 GB,DDR4-2133,4 x 4GB,14,15,0,
Silicon Power SP016GBLFU213X02 16 GB,DDR4-2133,1 x 16GB,14,15,0,
Silicon Power SP016GBLFU213X22 16 GB,DDR4-2133,2 x 8GB,14,15,0,
Silicon Power SP016GBLFU240B01 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBLFU240B02 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBLFU240B21 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Silicon Power SP016GBLFU240B22 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Silicon Power SP016GBLFU240F02 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBLFU240X22 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Silicon Power SP016GBLFU266B01 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP016GBLFU266F01 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP016GBLFU266F02 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP016GBLFU320B01 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Silicon Power SP016GBLFU320B21 16 GB,DDR4-3200,2 x 8GB,13,22,0,
Silicon Power SP016GBLFU320F01 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Silicon Power SP032GBLFU213B21 32 GB,DDR4-2133,2 x 16GB,14,15,0,
Silicon Power SP032GBLFU213B22 32 GB,DDR4-2133,2 x 16GB,14,15,0,
Silicon Power SP032GBLFU213X22 32 GB,DDR4-2133,2 x 16GB,14,15,0,
Silicon Power SP032GBLFU240B21 32 GB,DDR4-2400,2 x 16GB,14,17,0,
Silicon Power SP032GBLFU240B22 32 GB,DDR4-2400,2 x 16GB,14,17,0,
Silicon Power SP032GBLFU240X22 32 GB,DDR4-2400,2 x 16GB,14,17,0,
Silicon Power SP032GBLFU266B22 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Silicon Power SP032GBLFU266F01 32 GB,DDR4-2666,1 x 32GB,14,19,0,
Silicon Power SP032GBLFU266F02 32 GB,DDR4-2666,1 x 32GB,14,19,0,
Silicon Power SP032GBLFU266F21 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Silicon Power SP032GBLFU266F22 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Silicon Power SP032GBLFU320B21 32 GB,DDR4-3200,2 x 16GB,13,22,0,
Silicon Power SP032GBLFU320B22 32 GB,DDR4-3200,2 x 16GB,13,22,0,
Silicon Power SP032GBLFU320F01 32 GB,DDR4-3200,1 x 32GB,13,22,0,
Silicon Power SP032GBLFU320F02 32 GB,DDR4-3200,1 x 32GB,13,22,0,
Silicon Power SP032GBLFU320F21 32 GB,DDR4-3200,2 x 16GB,13,22,0,
Silicon Power SP032GBLFU320F22 32 GB,DDR4-3200,2 x 16GB,13,22,0,
Silicon Power SP064GBLFU266F21 64 GB,DDR4-2666,2 x 32GB,14,19,0,
Silicon Power SP064GBLFU266F22 64 GB,DDR4-2666,2 x 32GB,14,19,0,
Silicon Power SP064GBLFU266X22 64 GB,DDR4-2666,2 x 32GB,14,19,0,
Silicon Power SP064GBLFU320F21 64 GB,DDR4-3200,2 x 32GB,13,22,0,
Silicon Power SP064GBLFU320F22 64 GB,DDR4-3200,2 x 32GB,13,22,0,
Silicon Power SP064GBLFU320X22 64 GB,DDR4-3200,2 x 32GB,13,22,0,
Silicon Power SP016GBSVU480G22 16 GB,DDR5-4800,2 x 8GB,16,40,0,
Silicon Power SP004GBSFU213N01 4 GB,DDR4-2133,1 x 4GB,14,15,0,
Silicon Power SP004GBSFU213N02 4 GB,DDR4-2133,1 x 4GB,14,15,0,
Silicon Power SP004GBSFU213X02 4 GB,DDR4-2133,1 x 4GB,14,15,0,
Silicon Power SP004GBSFU240N01 4 GB,DDR4-2400,1 x 4GB,14,17,0,
Silicon Power SP004GBSFU266N02 4 GB,DDR4-2666,1 x 4GB,14,19,0,
Silicon Power SP004GBSFU266C02 4 GB,DDR4-2666,1 x 4GB,14,19,0,
Silicon Power SP004GBSFU240X02 4 GB,DDR4-2400,1 x 4GB,14,17,0,
Silicon Power SP004GBSFU240N02 4 GB,DDR4-2400,1 x 4GB,14,17,0,
Silicon Power SP004GBSFU266X02 4 GB,DDR4-2666,1 x 4GB,14,19,0,
Silicon Power SP008GBSFU213B01 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBSFU213B02 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBSFU213N02 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBSFU213N21 8 GB,DDR4-2133,2 x 4GB,14,15,0,
Silicon Power SP008GBSFU213X02 8 GB,DDR4-2133,1 x 8GB,14,15,0,
Silicon Power SP008GBSFU213X22 8 GB,DDR4-2133,2 x 4GB,14,15,0,
Silicon Power SP008GBSFU240B01 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBSFU240B02 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBSFU240N02 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBSFU240N21 8 GB,DDR4-2400,2 x 4GB,14,17,0,
Silicon Power SP008GBSFU240N22 8 GB,DDR4-2400,2 x 4GB,14,17,0,
Silicon Power SP008GBSFU240X02 8 GB,DDR4-2400,1 x 8GB,14,17,0,
Silicon Power SP008GBSFU240X22 8 GB,DDR4-2400,2 x 4GB,14,17,0,
Silicon Power SP008GBSFU266B01 8 GB,DDR4-2666,1 x 8GB,14,19,0,
Silicon Power SP008GBSFU266N22 8 GB,DDR4-2666,2 x 4GB,14,19,0,
Silicon Power SP008GBSFU266X22 8 GB,DDR4-2666,2 x 4GB,14,19,0,
Silicon Power SP008GBSFU320B01 8 GB,DDR4-3200,1 x 8GB,13,22,0,
Silicon Power SP008GBSFU320X02 8 GB,DDR4-3200,1 x 8GB,13,22,0,
Silicon Power SP016GBSFU213B01 16 GB,DDR4-2133,1 x 16GB,14,15,0,
Silicon Power SP016GBSFU213B02 16 GB,DDR4-2133,1 x 16GB,14,15,0,198.55
Silicon Power SP016GBSFU213B21 16 GB,DDR4-2133,2 x 8GB,14,15,0,
Silicon Power SP016GBSFU213B22 16 GB,DDR4-2133,2 x 8GB,14,15,0,
Silicon Power SP016GBSFU213X02 16 GB,DDR4-2133,1 x 16GB,14,15,0,
Silicon Power SP016GBSFU213X22 16 GB,DDR4-2133,2 x 8GB,14,15,0,
Silicon Power SP016GBSFU240B01 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBSFU240B02 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBSFU240B21 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Silicon Power SP016GBSFU240B22 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Silicon Power SP016GBSFU240F02 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBSFU240X02 16 GB,DDR4-2400,1 x 16GB,14,17,0,
Silicon Power SP016GBSFU240X22 16 GB,DDR4-2400,2 x 8GB,14,17,0,
Silicon Power SP016GBSFU266B01 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP016GBSFU266B02 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP016GBSFU266F01 16 GB,DDR4-2666,1 x 16GB,14,19,0,
Silicon Power SP016GBSFU266X02 16 GB,DDR4-2666,1 x 16GB,14,19,0,189.99
Silicon Power SP016GBSFU320B01 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Silicon Power SP016GBSFU320B21 16 GB,DDR4-3200,2 x 8GB,13,22,0,
Silicon Power SP016GBSFU320F01 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Silicon Power SP016GBSFU320F02 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Silicon Power SP016GBSFU320X22 16 GB,DDR4-3200,2 x 8GB,13,22,0,
Silicon Power SP032GBSFU213B21 32 GB,DDR4-2133,2 x 16GB,14,15,0,
Silicon Power SP032GBSFU213B22 32 GB,DDR4-2133,2 x 16GB,14,15,0,
Silicon Power SP032GBSFU213X22 32 GB,DDR4-2133,2 x 16GB,14,15,0,
Silicon Power SP032GBSFU240B21 32 GB,DDR4-2400,2 x 16GB,14,17,0,
Silicon Power SP032GBSFU240B22 32 GB,DDR4-2400,2 x 16GB,14,17,0,
Silicon Power SP032GBSFU266B22 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Silicon Power SP032GBSFU266F01 32 GB,DDR4-2666,1 x 32GB,14,19,0,
Silicon Power SP032GBSFU266F02 32 GB,DDR4-2666,1 x 32GB,14,19,0,
Silicon Power SP032GBSFU266F21 32 GB,DDR4-2666,2 x 16GB,14,19,0,
